id,vehicle_id,color,automatic,odometer_range,market_country,number_of_doors,number_of_seats,fuel_type,make,description,vehicle_type,horsepower,year,model,body_type,msrp,extras,avg_daily_price,list_countries,list_cities,list_latitudes,list_longitudes
1361528,1361528,,1,60-70,US,4.0,5.0,GASOLINE,TOYOTA,"This car is an Extremely dependable vehicle. There’s an eco friendly mode so you wont have to worry too much about burning fuel. All maintenance are up to par. This car is a four door vehicle with five seats, so if you are traveling with friends or family they will all be accommodated. Great car, Great choice !!!",CAR,178.0,2014.0,Camry,SEDAN,25810.0,"PET_FEE,PREPAID_REFUEL,UNLIMITED_MILES",40.0,"US,US,US,US","East Point,Decatur,Decatur,Belvedere Park","33.6662000,33.7594000,33.7570200,33.7410200","-84.4330800,-84.3028000,-84.3059800,-84.2799200"
1361528,1361528,,1,60-70,US,4.0,5.0,GASOLINE,TOYOTA,"This car is an Extremely dependable vehicle. There’s an eco friendly mode so you wont have to worry too much about burning fuel. All maintenance are up to par. This car is a four door vehicle with five seats, so if you are traveling with friends or family they will all be accommodated. Great car, Great choice !!!",CAR,178.0,2014.0,Camry,SEDAN,23400.0,"PET_FEE,PREPAID_REFUEL,UNLIMITED_MILES",40.0,"US,US,US,US","East Point,Decatur,Decatur,Belvedere Park","33.6662000,33.7594000,33.7570200,33.7410200","-84.4330800,-84.3028000,-84.3059800,-84.2799200"
1361528,1361528,,1,60-70,US,4.0,5.0,GASOLINE,TOYOTA,"This car is an Extremely dependable vehicle. There’s an eco friendly mode so you wont have to worry too much about burning fuel. All maintenance are up to par. This car is a four door vehicle with five seats, so if you are traveling with friends or family they will all be accommodated. Great car, Great choice !!!",CAR,178.0,2014.0,Camry,SEDAN,24865.0,"PET_FEE,PREPAID_REFUEL,UNLIMITED_MILES",40.0,"US,US,US,US","East Point,Decatur,Decatur,Belvedere Park","33.6662000,33.7594000,33.7570200,33.7410200","-84.4330800,-84.3028000,-84.3059800,-84.2799200"
1361528,1361528,,1,60-70,US,4.0,5.0,GASOLINE,TOYOTA,"This car is an Extremely dependable vehicle. There’s an eco friendly mode so you wont have to worry too much about burning fuel. All maintenance are up to par. This car is a four door vehicle with five seats, so if you are traveling with friends or family they will all be accommodated. Great car, Great choice !!!",CAR,178.0,2014.0,Camry,SEDAN,24855.0,"PET_FEE,PREPAID_REFUEL,UNLIMITED_MILES",40.0,"US,US,US,US","East Point,Decatur,Decatur,Belvedere Park","33.6662000,33.7594000,33.7570200,33.7410200","-84.4330800,-84.3028000,-84.3059800,-84.2799200"
1346480,1346480,,1,40-50,US,4.0,5.0,GASOLINE,,"Kia Soul

The car is located 5 minutes away from Miami International Airport.
SHORT TERM - LONG TERM - LAST MINUTES ARE WELCOME

Why rent from us?

✅We guarantee customer satisfaction!
✅All our cars have UNLIMITED mileage options. 
✅All cars are INSTANT BOOKING! 
✅We accept all trip modifications, even if it means giving a refund!
✅Washed and clean cars! We want you to enjoy your trip!
✅Got kids? We have baby seats for rent!


Read our reviews to rent with confidence!  
Check out our other vehicles too!

You are welcome to use Sunpass. Transponder ID: 032611991010. 

Please be advised that parking fees may be your responsibility if you park a car during or immediately after your trip, or if you place a delivery order after 8 pm.",,,,,,,"PET_FEE,UNLIMITED_MILES,PORTABLE_SPEAKER,COOLER,BEACH_GEAR,PREPAID_REFUEL,CHILD_SAFETY_SEAT",58.0,US,Miami,25.8013000,-80.2635400
1316413,1316413,,1,30-40,US,4.0,,GASOLINE,,"♦️ Perfect luxury experience all white, car drives smooth, easy on gas. Great cruising for a nice day. The car is spacious and comfortable enough to accommodate for all family trips or needs.

🦠Car will be disinfected before each trip! 

✅ Must have a VALID driver’s license. 
Suspended, expired, or soon to be expired license or identification cards will not be accepted, and your trip will be cancelled at the time of verification. 

⛽️If you need to refuel, please use PREMIUM GAS ONLY!

💦If you did not add the pre-paid fuel or the post-trip cleaning extra, please wash, vacuum and refuel before you return, if you are out of time, or simply would like to add the extra after your trip, you can just let me know and I will take care of it for your convenience, for the fee I normally charge. Please keep gas(premium).

🕘If you need to extend hours, please contact me ahead of time BEFORE the return time is up, otherwise I would not be able to extend after the fact and late fees will occur. Just message me and we will figure it out. 

🚭NO SMOKING***(of any kind) 
$150 fee will apply 100% if any trace of smoking is evident. Other fees might apply. Please use my vehicle respectfully.

🚦Vehicle has a toll pass so you can use toll routes
Guests will be responsible for toll charges/citations/tickets received during the trip. 

📲Feel free to contact me at any time with any questions or any requests for special accommodations.",,,,,,,"PET_FEE,UNLIMITED_MILES,PREPAID_REFUEL",90.0,"US,US","Port St. Lucie,Port St. Lucie","27.3131200,27.2989900","-80.3996300,-80.3550100"
1332295,1332295,BLUE,1,30-40,US,2.0,4.0,GASOLINE,FORD,"Newly wrapped HOT WHEELS Inspired Mustang Convertible. 
Premium black wheels.  
Super clean.  Tinted windows. 

Perfect vehicle to be seen in Los Angeles. Great ride.  Riding topless is a must when you are in California. 

Come take her for a spin. 

Car has all the bells and whistles 
Bluetooth
Apple Car Play
USB
Heated and cooled seats
Great A/C system. 
Premium wheels
Leather interior

I am just 15 minutes from LAX, across from SpaceX 
Or
LAX Delivery: Can meet you at LAX adjacent lot, Accessible by free shuttle (Subject to availability)

* Driving restricted to CALIFORNIA

**Cleanliness**
Car will be given with gas. Please return the same 
Car needs to be returned pet hair free or $150 fine. 
NO smoking or $250 to get the smell out of the car 

Please add POST CLEANING fee of you know the car will be returned with Excessive dirt / trash. 

Trip will be charged a cleaning fee and if not already added.





Please note: this car is equipped with a security device that collects driving data. This includes vehicle location, mileage, driving behaviour, and time driven. This information may be shared with third parties for vehicle recovery or insurance purposes.",CAR,310.0,2018.0,Mustang,CONVERTIBLE,36195.0,"PET_FEE,UNLIMITED_MILES,PREPAID_REFUEL",62.0,"US,US,US","Los Angeles,Hawthorne,Hawthorne","33.9754000,33.9174700,33.9190200","-118.3901900,-118.3260600,-118.3270000"
1332295,1332295,BLUE,1,30-40,US,2.0,4.0,GASOLINE,FORD,"Newly wrapped HOT WHEELS Inspired Mustang Convertible. 
Premium black wheels.  
Super clean.  Tinted windows. 

Perfect vehicle to be seen in Los Angeles. Great ride.  Riding topless is a must when you are in California. 

Come take her for a spin. 

Car has all the bells and whistles 
Bluetooth
Apple Car Play
USB
Heated and cooled seats
Great A/C system. 
Premium wheels
Leather interior

I am just 15 minutes from LAX, across from SpaceX 
Or
LAX Delivery: Can meet you at LAX adjacent lot, Accessible by free shuttle (Subject to availability)

* Driving restricted to CALIFORNIA

**Cleanliness**
Car will be given with gas. Please return the same 
Car needs to be returned pet hair free or $150 fine. 
NO smoking or $250 to get the smell out of the car 

Please add POST CLEANING fee of you know the car will be returned with Excessive dirt / trash. 

Trip will be charged a cleaning fee and if not already added.





Please note: this car is equipped with a security device that collects driving data. This includes vehicle location, mileage, driving behaviour, and time driven. This information may be shared with third parties for vehicle recovery or insurance purposes.",CAR,310.0,2018.0,Mustang,CONVERTIBLE,31180.0,"PET_FEE,UNLIMITED_MILES,PREPAID_REFUEL",62.0,"US,US,US","Los Angeles,Hawthorne,Hawthorne","33.9754000,33.9174700,33.9190200","-118.3901900,-118.3260600,-118.3270000"
1314338,1314338,SILVER,1,80-90,US,2.0,4.0,GASOLINE,,"New Listing Book now! 

Day night? Business meeting? Vacations? Enjoy this 2017 Mustang for any of your special event!

This 2017 Ford Mustang EcoBoost Premium features a turbocharged that produces 310 horsepower performance and 320 pound-feet of torque. 🐎

This Mustang comes equipped with: 
• Engine Start/Stop Button 
• Apple CarPlay compatibility 
• USB audio connections hands free Bluetooth 
• Rear view camera 
• Automatic Transmission 
• Black leather interior 
• Heated seats and A/C seats. 
• 21/31 MPG 
• 2.3 L 

Drive Modes: 
• Normal 
• Snow/Wet 
• Sport 
• Sport + 
• Track 

We will include usb charge and new masks on glove department! 

Exhaust sound has been modified! 

Vehicle is always cleaned and well prepared for you!

Feel free to reach out if you have any questions or concerns!",,,,,,,"PET_FEE,UNLIMITED_MILES,PREPAID_REFUEL,UNLIMITED_MILES",61.0,US,Los Angeles,34.0414400,-118.2506200
1336382,1336382,BLACK,1,60-70,US,4.0,5.0,GASOLINE,,Safe Gas & Drive with peace of mind with the eco saver fusion . The car is in good condition and I strive to keep it clean and shiny inside & out. Perfect car to travel. lots of space  interior. Car also has automatic braking assist and pre collision system. Weather it be a sort trip to SF or vacation in the bay. You won’t regret booking my car today.,,,,,,,PHONE_MOUNT,43.0,"US,US,US,US,US,US","Campbell,Mountain View,Campbell,Mountain View,Mountain View,San Jose","37.2811300,37.3993700,37.2808100,37.4004500,37.4000000,37.2571500","-121.9384500,-122.0840500,-121.9361300,-122.0836300,-122.0822700,-121.8928600"
1443584,1443584,,1,90-100,US,4.0,5.0,GASOLINE,FORD,"30mpg-40mpg need I say MORE!!!
This car is the best answer to high gas prices. Fun and economical to drive and with space for 4. All the modern digital amenities including Bluetooth, USB phone chargers and input to ride to your favorite tunes. The price is right. It’s everything you need without anything you don’t. To keep operation costs low, the car must be returned clean.",CAR,160.0,2017.0,Focus,SEDAN,16775.0,"PHONE_MOUNT,BEACH_GEAR,PREPAID_REFUEL,PET_FEE",36.0,"US,US,US,US,US,US,US,US","San Diego,San Diego,San Diego,San Diego,San Diego,San Diego,San Diego,San Diego","32.8035100,32.8029000,32.8017300,32.8029600,32.8034400,32.7895300,32.7940000,32.7871300","-117.2501400,-117.2484400,-117.2114600,-117.2118800,-117.2495800,-117.2040200,-117.2067900,-117.2056000"
1357206,1357206,SILVER,1,0-10,US,4.0,5.0,GASOLINE,TOYOTA,"Well maintained reliable 2016 Toyota Corolla comes with leather seat cover , very comfortable. Good gas mileage , 42 Highway mpg .

I am a power host with 7000+ trips on Turo, all my cars are well maintained , you can rent with ease and confidence.

For paid SFO delivery, please note , SFO doesn’t allow Turo curbside delivery or else we will be fined so this is NOT curbside delivery. I will be dropping off the vehicle at 826 Burlway Road, Burlingame, for you self pick up and drop off. It is only about 3 mins drive from SFO. Or you can take FREE shuttle to Hyatt Regency @ Burlingame ( SFO Shuttle Kiosk 17. More Details https://www.flysfo.com/to-from/hotel-shuttles). Then walk 3 mins to the street of 826 Burlway Road, Burlingame for self pick up and drop off.  Please confirm if this works for you.

This car is equipped with fastrack, you can use any toll lane. I will request toll reimbursement after the trip ends. 

To avoid paying twice for tolls, DO NOT prepay online when passing through a toll plaza with electronically tolled lanes, instead, I will request for toll reimbursement when I received the toll statement.

I clean up and sanitize every car for every trip. They're expected to be returned after cleaning. If the car is significantly more dirty than it was on check out, you will be charged a cleaning fee. Smoking and Pets are strictly prohibited in all vehicles and you will be fined through Turo if the policies are violated.


PARKING DETAILS
 
I have assigned parking spaces in Sunnyvale, Mountain View and Burlingame locations. Please return the car to the same area as you picked up.  I also offer 1 way drop off at these 3 locations.  

Look at my other cars if this one isn't available. We have 50+ more great selection. https://turo.com/us/en/drivers/2495397",CAR,132.0,2016.0,Corolla,SEDAN,20635.0,"PHONE_MOUNT,CAMP_CHAIR,CHILD_SAFETY_SEAT,COOLER,ONE_WAY_TRIP,CHILD_SAFETY_SEAT",47.0,"US,US,US","Sunnyvale,Burlingame,Mountain View","37.3727500,37.5954400,37.4078400","-122.0503000,-122.3668700,-122.0847400"
